gender,sport,location,year,rank,name,country,results 
M,marathon,sydney,2000,9,tendai chimusasa,ZIM,2:14:19.00
M,marathon,sydney,2000,10,stephen moneghetti,AUS,2:14:50.00
M,marathon,sydney,2000,11,antonio pinto,POR,2:15:17.00
M,marathon,sydney,2000,12,hendrick ramaala,RSA,2:16:19.00
M,marathon,sydney,2000,13,kamiel maase,NED,2:16:24.00
M,marathon,sydney,2000,14,silvio guerra,ECU,2:16:27.00
M,marathon,sydney,2000,15,mathias ntawulikura,RWA,2:16:39.00
M,marathon,sydney,2000,16,thabiso paul moqhali,LES,2:16:43.00
M,marathon,sydney,2000,17,joao n'tyamba,ANG,2:16:43.00
M,marathon,sydney,2000,18,domingos castro,POR,2:16:52.00
M,marathon,sydney,2000,19,keith cullen,GBR,2:16:59.00
M,marathon,sydney,2000,20,josia thugwane,RSA,2:16:59.00
M,marathon,sydney,2000,21,shinji kawashima,JPN,2:17:21.00
M,marathon,sydney,2000,22,simretu alemayehu,ETH,2:17:21.00
M,marathon,sydney,2000,23,kamal kohil,ALG,2:17:46.00
M,marathon,sydney,2000,24,bong-ju lee,KOR,2:17:57.00
M,marathon,sydney,2000,25,greg van hest,NED,2:18:00.00
M,marathon,sydney,2000,26,pavel kokin,RUS,2:18:02.00
M,marathon,sydney,2000,27,andres espinosa,MEX,2:18:02.00
M,marathon,sydney,2000,28,rod de highden,AUS,2:18:04.00
M,marathon,sydney,2000,29,jung-ok kim,PRK,2:18:04.00
M,marathon,sydney,2000,30,jong chol kim,PRK,2:18:04.00
M,marathon,sydney,2000,31,pamenos avorsant ballantyne,VIN,2:19:08.00
M,marathon,sydney,2000,32,ronnie holassie,TTO,2:19:24.00
M,marathon,sydney,2000,33,michael buchleitner,AUT,2:19:26.00
M,marathon,sydney,2000,34,dmitriy kapitonov,RUS,2:19:38.00
M,marathon,sydney,2000,35,pavel loskutov,EST,2:19:41.00
M,marathon,sydney,2000,36,viktor rothlin,SUI,2:20:06.00
M,marathon,sydney,2000,37,michael fietz,GER,2:20:09.00
M,marathon,sydney,2000,38,tahar mansouri,TUN,2:20:33.00
M,marathon,sydney,2000,39,jose luis molina,CRC,2:20:37.00
M,marathon,sydney,2000,40,carlos tarazona,VEN,2:20:39.00
M,marathon,sydney,2000,41,nobuyuki sato,JPN,2:20:52.00
M,marathon,sydney,2000,42,alberto juzdado,ESP,2:21:18.00
M,marathon,sydney,2000,43,johannes maremane,RSA,2:21:25.00
M,marathon,sydney,2000,44,bruce deacon,CAN,2:21:38.00
M,marathon,sydney,2000,45,nam-gyun jeong,KOR,2:22:23.00
M,marathon,sydney,2000,46,néstor garcía,URU,2:22:30.00
M,marathon,sydney,2000,47,ahmed soliman,EGY,2:22:47.00
M,marathon,sydney,2000,48,lucketz swartbooi,NAM,2:22:55.00
M,marathon,sydney,2000,49,antoni bernado,AND,2:23:03.00
M,marathon,sydney,2000,50,luis novo,POR,2:23:04.00
M,marathon,sydney,2000,51,lucky willie bhembe,SWZ,2:23:38.00
M,marathon,sydney,2000,52,boubker elafoui,MAR,2:23:53.00
M,marathon,sydney,2000,53,abel anton rodrigo,ESP,2:24:04.00
M,marathon,sydney,2000,54,lothar carsten eich,GER,2:24:11.00
M,marathon,sydney,2000,55,valeri vlas,MDA,2:24:35.00
M,marathon,sydney,2000,56,mark steinle,GBR,2:24:42.00
M,marathon,sydney,2000,57,alex malinga,UGA,2:24:53.00
M,marathon,sydney,2000,58,hernan oscar cortinez,ARG,2:25:01.00
M,marathon,sydney,2000,59,jae son kil,PRK,2:25:13.00
M,marathon,sydney,2000,60,petko stefanov,BUL,2:26:24.00
M,marathon,sydney,2000,61,amnaay zebedayo bayo,TAN,2:26:24.00
M,marathon,sydney,2000,62,roman kejzar,SLO,2:26:38.00
M,marathon,sydney,2000,63,panagiotis charamis,GRE,2:26:55.00
M,marathon,sydney,2000,64,benjamin paredes,MEX,2:27:17.00
M,marathon,sydney,2000,65,seng-do baek,KOR,2:28:25.00
M,marathon,sydney,2000,66,lee troop,AUS,2:29:32.00
M,marathon,sydney,2000,67,antonio carlos zeferino,CPV,2:29:46.00
M,marathon,sydney,2000,68,sergey zabavskiy,TJK,2:30:29.00
M,marathon,sydney,2000,69,rod dehaven,USA,2:30:46.00
M,marathon,sydney,2000,70,nazirdin akylbekov,KGZ,2:31:26.00
M,marathon,sydney,2000,71,calisto da costa,IOA,2:33:11.00
M,marathon,sydney,2000,72,marco ivan condori colque,BOL,2:34:11.00
M,marathon,sydney,2000,73,sarath prasanna gamage,SRI,2:34:39.00
M,marathon,sydney,2000,74,gian luigi macina,SMR,2:35:42.00
M,marathon,sydney,2000,75,vanderlei de lima,BRA,2:37:08.00
M,marathon,sydney,2000,76,zeljko petrovic,BIH,2:38:29.00
M,marathon,sydney,2000,77,tiyapo maso,BOT,2:38:53.00
M,marathon,sydney,2000,78,djuro kodzo,BIH,2:39:14.00
M,marathon,sydney,2000,79,jose alejandro semprun,VEN,3:00:02.00
M,marathon,sydney,2000,80,rithya to,CAM,3:03:56.00
M,marathon,sydney,2000,81,elias rodriquez,FSM,3:09:14.00
W,marathon,sydney,2000,1,naoko takahashi,JPN,2:23:14.00
W,marathon,sydney,2000,2,lidia simon,ROU,2:23:22.00
W,marathon,sydney,2000,3,joyce chepchumba,KEN,2:24:45.00
W,marathon,sydney,2000,4,esther wanjiru,KEN,2:26:17.00
W,marathon,sydney,2000,5,madina biktagirova,RUS,2:26:33.00
W,marathon,sydney,2000,6,elfenesh alemu,ETH,2:26:54.00
W,marathon,sydney,2000,7,eri yamaguchi,JPN,2:27:03.00
W,marathon,sydney,2000,8,bong-sil ham,PRK,2:27:07.00
W,marathon,sydney,2000,9,fatuma roba,ETH,2:27:38.00
W,marathon,sydney,2000,10,xiujuan ren,CHN,2:27:55.00
W,marathon,sydney,2000,11,kerryn mccann,AUS,2:28:37.00
W,marathon,sydney,2000,12,maura viceconte,ITA,2:29:26.00
W,marathon,sydney,2000,13,tegla loroupe,KEN,2:29:45.00
W,marathon,sydney,2000,14,irina bogacheva,KGZ,2:29:55.00
W,marathon,sydney,2000,15,ari ichihashi,JPN,2:30:34.00
W,marathon,sydney,2000,16,adriana fernandez,MEX,2:30:51.00
W,marathon,sydney,2000,17,judit nagy-földing,HUN,2:30:54.00
W,marathon,sydney,2000,18,ornella ferrara,ITA,2:31:32.00
W,marathon,sydney,2000,19,christine clark,USA,2:31:35.00
W,marathon,sydney,2000,20,yong ok jong,PRK,2:31:40.00
W,marathon,sydney,2000,21,manuela machado,POR,2:32:29.00
W,marathon,sydney,2000,22,nadja wijenberg-ilyina,NED,2:32:29.00
W,marathon,sydney,2000,23,liubov morgunova,RUS,2:32:35.00
W,marathon,sydney,2000,24,sonja krolik,GER,2:33:45.00
W,marathon,sydney,2000,25,martha tenorio,ECU,2:33:54.00
W,marathon,sydney,2000,26,marian sutton,GBR,2:34:33.00
W,marathon,sydney,2000,27,erika olivera,CHI,2:35:07.00
W,marathon,sydney,2000,28,chang ok kim,PRK,2:35:32.00
W,marathon,sydney,2000,29,camelia alina gherasim,ROU,2:36:16.00
W,marathon,sydney,2000,30,ana isabel alonso,ESP,2:36:45.00
W,marathon,sydney,2000,31,colleen de reuck,RSA,2:36:48.00
W,marathon,sydney,2000,32,maria portilla,PER,2:36:50.00
W,marathon,sydney,2000,33,griselda gonzalez,ESP,2:38:28.00
W,marathon,sydney,2000,34,mi-ja o,KOR,2:38:42.00
W,marathon,sydney,2000,35,susan elizabeth hobson,AUS,2:38:44.00
W,marathon,sydney,2000,36,gadissie edato,ETH,2:42:29.00
W,marathon,sydney,2000,37,serap aktas,TUR,2:42:40.00
W,marathon,sydney,2000,38,daria nauer,SUI,2:43:00.00
W,marathon,sydney,2000,39,maria luisa munoz,ESP,2:45:40.00
W,marathon,sydney,2000,40,inglandini gonzalez,COL,2:47:26.00
W,marathon,sydney,2000,41,gulsara dadabaeva,TJK,2:51:03.00
W,marathon,sydney,2000,42,gina lizeth coello tache,HON,3:02:32.00
W,marathon,sydney,2000,43,agueda amaral,IOA,3:10:55.00
W,marathon,sydney,2000,44,rhonda davidson-alley,GUM,3:13:58.00
W,marathon,sydney,2000,45,sirivanh ketavong,LAO,3:34:27.00
M,100m,atlanta,1996,1,donovan bailey,CAN,0:00:9.84
M,100m,atlanta,1996,2,frank fredericks,NAM,0:00:9.89
M,100m,atlanta,1996,3,ato boldon,TTO,0:00:9.90
M,100m,atlanta,1996,4,dennis mitchell,USA,0:00:9.99
M,100m,atlanta,1996,5,michael marsh,USA,0:00:10.00
M,100m,atlanta,1996,6,davidson ezinwa,NGR,0:00:10.14
M,100m,atlanta,1996,7,michael green,JAM,0:00:10.16
W,100m,atlanta,1996,1,yolanda gail devers-roberts,USA,0:00:10.94
W,100m,atlanta,1996,2,merlene ottey-page,JAM,0:00:10.94
W,100m,atlanta,1996,3,gwen torrence,USA,0:00:10.96
W,100m,atlanta,1996,4,chandra sturrup,BAH,0:00:11.00
W,100m,atlanta,1996,5,marina trandenkova,RUS,0:00:11.06
W,100m,atlanta,1996,6,nataliya pomoshchnikova-voronova,RUS,0:00:11.10
W,100m,atlanta,1996,7,mary onyali-omagbemi,NGR,0:00:11.13
W,100m,atlanta,1996,8,zhanna pintusevych,UKR,0:00:11.14
M,200m,atlanta,1996,1,michael johnson,USA,0:00:19.32
M,200m,atlanta,1996,2,frank fredericks,NAM,0:00:19.68
M,200m,atlanta,1996,3,ato boldon,TTO,0:00:19.80
M,200m,atlanta,1996,4,obadele thompson,BAR,0:00:20.14
M,200m,atlanta,1996,5,jeff williams,USA,0:00:20.17
M,200m,atlanta,1996,6,iván garcía,CUB,0:00:20.21
M,200m,atlanta,1996,7,patrick stevens,BEL,0:00:20.27
M,200m,atlanta,1996,8,michael marsh,USA,0:00:20.48
W,200m,atlanta,1996,1,marie-jose perec,FRA,0:00:22.12
W,200m,atlanta,1996,2,merlene ottey-page,JAM,0:00:22.24
W,200m,atlanta,1996,3,mary onyali-omagbemi,NGR,0:00:22.38
W,200m,atlanta,1996,4,inger miller,USA,0:00:22.41
W,200m,atlanta,1996,5,galina malchugina,RUS,0:00:22.45
W,200m,atlanta,1996,6,chandra sturrup,BAH,0:00:22.54
W,200m,atlanta,1996,7,juliet cuthbert,JAM,0:00:22.60
W,200m,atlanta,1996,8,carlette d. guidry-white,USA,0:00:22.61
M,400m,atlanta,1996,1,michael johnson,USA,0:00:43.49
M,400m,atlanta,1996,2,roger black,GBR,0:00:44.41
M,400m,atlanta,1996,3,davis kamoga,UGA,0:00:44.53
M,400m,atlanta,1996,4,alvin harrison,USA,0:00:44.62
M,400m,atlanta,1996,5,iwan thomas,GBR,0:00:44.70
M,400m,atlanta,1996,6,roxbert martin,JAM,0:00:44.83
M,400m,atlanta,1996,7,davian clarke,JAM,0:00:44.99
W,400m,atlanta,1996,1,marie-jose perec,FRA,0:00:48.25
W,400m,atlanta,1996,2,cathy freeman,AUS,0:00:48.63
W,400m,atlanta,1996,3,falilat ogunkoya,NGR,0:00:49.10
W,400m,atlanta,1996,4,pauline elaine davis,BAH,0:00:49.28
W,400m,atlanta,1996,5,jearl miles clark,USA,0:00:49.55
W,400m,atlanta,1996,6,fatima yusuf-olukoju,NGR,0:00:49.77
W,400m,atlanta,1996,7,alexandra richards,JAM,0:00:50.45
W,400m,atlanta,1996,8,grit breuer,GER,0:00:50.71
M,800m,atlanta,1996,1,vebjorn rodal,NOR,0:01:42.58
M,800m,atlanta,1996,2,hezekiel sepeng,RSA,0:01:42.74
M,800m,atlanta,1996,3,fred onyancha,KEN,0:01:42.79
M,800m,atlanta,1996,4,norberto tellez,CUB,0:01:42.85
M,800m,atlanta,1996,5,nico motchebon,GER,0:01:43.91
M,800m,atlanta,1996,6,david kiptoo,KEN,0:01:44.19
M,800m,atlanta,1996,7,johnny lee jr gray,USA,0:01:44.21
M,800m,atlanta,1996,8,lahlou ben younès,MAR,0:01:45.52
W,800m,atlanta,1996,1,svetlana masterkova,RUS,0:01:57.73
W,800m,atlanta,1996,2,ana fidelia quirot,CUB,0:01:58.11
W,800m,atlanta,1996,3,maria mutola,MOZ,0:01:58.71
W,800m,atlanta,1996,4,kelly holmes,GBR,0:01:58.81
W,800m,atlanta,1996,5,yelena afanasyeva,RUS,0:01:59.57
W,800m,atlanta,1996,6,patricia djate-taillard,FRA,0:01:59.61
W,800m,atlanta,1996,7,natasha dukhnova,BLR,0:02:00.32
W,800m,atlanta,1996,8,toni hodgkinson,NZL,0:02:00.54
M,110m hurdles,atlanta,1996,1,allen johnson,USA,0:00:12.95
M,110m hurdles,atlanta,1996,2,mark crear,USA,0:00:13.09
M,110m hurdles,atlanta,1996,3,florian schwarthoff,GER,0:00:13.17
M,110m hurdles,atlanta,1996,4,colin jackson,GBR,0:00:13.19
M,110m hurdles,atlanta,1996,5,emilio valle,CUB,0:00:13.20
M,110m hurdles,atlanta,1996,6,eugene swift,USA,0:00:13.23
M,110m hurdles,atlanta,1996,7,kyle vander-kuyp,AUS,0:00:13.40
M,110m hurdles,atlanta,1996,8,erick batte,CUB,0:00:13.43
W,100m hurdles,atlanta,1996,1,ludmila engquist,SWE,0:00:12.58
W,100m hurdles,atlanta,1996,2,brigitta bukovec,SLO,0:00:12.59
W,100m hurdles,atlanta,1996,3,patricia girard,FRA,0:00:12.65
W,100m hurdles,atlanta,1996,4,yolanda gail devers-roberts,USA,0:00:12.66
W,100m hurdles,atlanta,1996,5,dionne marie rose,JAM,0:00:12.74
W,100m hurdles,atlanta,1996,6,michele freeman,JAM,0:00:12.76
W,100m hurdles,atlanta,1996,7,lynda tolbert-goode,USA,0:00:13.11
M,400m hurdles,atlanta,1996,1,derrick adkins,USA,0:00:47.54
M,400m hurdles,atlanta,1996,2,samuel matete,ZAM,0:00:47.78
M,400m hurdles,atlanta,1996,3,calvin davis,USA,0:00:47.96
M,400m hurdles,atlanta,1996,4,sven nylander,SWE,0:00:47.98
M,400m hurdles,atlanta,1996,5,rohan robinson,AUS,0:00:48.30
M,400m hurdles,atlanta,1996,6,fabrizio mori,ITA,0:00:48.41
M,400m hurdles,atlanta,1996,7,everson teixeira,BRA,0:00:48.57
M,400m hurdles,atlanta,1996,8,eronilde nunes de araujo,BRA,0:00:48.78
W,400m hurdles,atlanta,1996,1,deon marie hemmings,JAM,0:00:52.82
W,400m hurdles,atlanta,1996,2,kim batten,USA,0:00:53.08
W,400m hurdles,atlanta,1996,3,tonja buford-bailey,USA,0:00:53.22
W,400m hurdles,atlanta,1996,4,debbie-ann parris,JAM,0:00:53.97
W,400m hurdles,atlanta,1996,5,heike meissner,GER,0:00:54.03
W,400m hurdles,atlanta,1996,6,rosaline edeh,CAN,0:00:54.39
W,400m hurdles,atlanta,1996,7,ionela tirlea-manolache,ROU,0:00:54.40
W,400m hurdles,atlanta,1996,8,silvia rieger,GER,0:00:54.57
M,1500m,atlanta,1996,1,nourredine morceli,ALG,0:03:35.78
M,1500m,atlanta,1996,2,fermin cacho ruiz,ESP,0:03:36.40
M,1500m,atlanta,1996,3,stephen kipkorir,KEN,0:03:36.72
M,1500m,atlanta,1996,4,laban rotich,KEN,0:03:37.39
M,1500m,atlanta,1996,5,william tanui,KEN,0:03:37.42
M,1500m,atlanta,1996,6,abdi bile,SOM,0:03:38.03
M,1500m,atlanta,1996,7,marko koers,NED,0:03:38.18
M,1500m,atlanta,1996,8,ali hakimi,TUN,0:03:38.19
M,1500m,atlanta,1996,9,mohammed suleiman,QAT,0:03:38.26
M,1500m,atlanta,1996,10,driss maazouzi,MAR,0:03:39.65
M,1500m,atlanta,1996,11,john mayock,GBR,0:03:40.18
M,1500m,atlanta,1996,12,hicham el guerrouj,MAR,0:03:40.75
W,1500m,atlanta,1996,1,svetlana masterkova,RUS,0:04:00.83
W,1500m,atlanta,1996,2,gabriela szabo,ROU,0:04:01.54
W,1500m,atlanta,1996,3,theresia kiesl,AUT,0:04:03.02
W,1500m,atlanta,1996,4,leah marlee pells,CAN,0:04:03.56
W,1500m,atlanta,1996,5,margaret crowley,AUS,0:04:03.79
W,1500m,atlanta,1996,6,carla sacramento,POR,0:04:03.91
W,1500m,atlanta,1996,7,lyudmila borisova,RUS,0:04:05.90
W,1500m,atlanta,1996,8,malgorzata rydz,POL,0:04:05.92
W,1500m,atlanta,1996,9,gwen griffiths,RSA,0:04:06.33
W,1500m,atlanta,1996,10,regina jacobs,USA,0:04:07.21
W,1500m,atlanta,1996,11,kelly holmes,GBR,0:04:07.46
W,1500m,atlanta,1996,12,anna brzezinska,POL,0:04:08.27
M,5000m,atlanta,1996,1,venuste niyongabo,BDI,0:13:07.96
M,5000m,atlanta,1996,2,paul bitok,KEN,0:13:08.16
M,5000m,atlanta,1996,3,khalid boulami,MAR,0:13:08.37
M,5000m,atlanta,1996,4,dieter baumann,GER,0:13:08.81
M,5000m,atlanta,1996,5,tom nyariki,KEN,0:13:12.29
M,5000m,atlanta,1996,6,kennedy ,USA,0:13:12.35
M,5000m,atlanta,1996,7,enrique molina,ESP,0:13:12.91
M,5000m,atlanta,1996,8,brahim lahlafi,MAR,0:13:13.26
M,5000m,atlanta,1996,9,shem kororia,KEN,0:13:14.63
M,5000m,atlanta,1996,10,fita bayissa,ETH,0:13:18.30
M,5000m,atlanta,1996,11,ismail sghyr,MAR,0:13:22.89
M,5000m,atlanta,1996,12,gennaro di napoli,ITA,0:13:28.36
M,5000m,atlanta,1996,13,reda benzine,ALG,0:13:42.34
M,5000m,atlanta,1996,14,stephane oliver franke,GER,0:13:44.64
M,5000m,atlanta,1996,15,aissa belaout,ALG,0:14:06.52
W,5000m,atlanta,1996,1,junxia wang,CHN,0:14:59.88
W,5000m,atlanta,1996,2,pauline konga,KEN,0:15:03.49
W,5000m,atlanta,1996,3,roberta brunet,ITA,0:15:07.52
W,5000m,atlanta,1996,4,michiko shimizu,JPN,0:15:09.05
W,5000m,atlanta,1996,5,paula radcliffe,GBR,0:15:13.11
W,5000m,atlanta,1996,6,elena romanova,RUS,0:15:14.09
W,5000m,atlanta,1996,7,elena fidatov,ROU,0:15:16.71
W,5000m,atlanta,1996,8,rose cheruiyot,KEN,0:15:17.33
W,5000m,atlanta,1996,9,lynn a. jennings,USA,0:15:17.50
W,5000m,atlanta,1996,10,amy rudolph,USA,0:15:19.77
W,5000m,atlanta,1996,11,sara wedlund,SWE,0:15:22.98
W,5000m,atlanta,1996,12,ayelech worku,ETH,0:15:28.81
W,5000m,atlanta,1996,13,anne hare,NZL,0:15:29.11
W,5000m,atlanta,1996,14,anita weyermann,SUI,0:15:44.40
M,10000m,atlanta,1996,1,haile gebrselassie,ETH,0:27:07.34
M,10000m,atlanta,1996,2,paul tergat,KEN,0:27:08.17
M,10000m,atlanta,1996,3,salah hissou,MAR,0:27:24.67
M,10000m,atlanta,1996,4,aloys nizigama,BDI,0:27:33.79
M,10000m,atlanta,1996,5,josphat machuka,KEN,0:27:35.08
M,10000m,atlanta,1996,6,paul koech,KEN,0:27:35.19
M,10000m,atlanta,1996,7,khalid skah,MAR,0:27:46.98
M,10000m,atlanta,1996,8,mathias ntawulikura,RWA,0:27:50.73
M,10000m,atlanta,1996,9,stephane oliver franke,GER,0:27:59.08
M,10000m,atlanta,1996,10,jon brown,GBR,0:27:59.72
M,10000m,atlanta,1996,11,armando quintanilla,MEX,0:28:09.46
M,10000m,atlanta,1996,12,marko hhawu,TAN,0:28:20.58
M,10000m,atlanta,1996,13,abel anton rodrigo,ESP,0:28:29.37
M,10000m,atlanta,1996,14,carlos de la torre,ESP,0:28:32.11
M,10000m,atlanta,1996,15,alejandro gomez cabral,ESP,0:28:39.11
M,10000m,atlanta,1996,16,zoltan kaldy,HUN,0:28:45.48
M,10000m,atlanta,1996,17,worku bikila,ETH,0:28:59.15
M,10000m,atlanta,1996,18,stefano baldini,ITA,0:29:07.77
W,10000m,atlanta,1996,1,fernanda ribeiro,POR,0:31:01.63
W,10000m,atlanta,1996,2,junxia wang,CHN,0:31:02.58
W,10000m,atlanta,1996,3,gete wami,ETH,0:31:06.65
W,10000m,atlanta,1996,4,derartu tulu,ETH,0:31:10.46
W,10000m,atlanta,1996,5,masako chiba,JPN,0:31:20.62
W,10000m,atlanta,1996,6,tegla loroupe,KEN,0:31:23.22
W,10000m,atlanta,1996,7,yuko kawakami,JPN,0:31:23.23
W,10000m,atlanta,1996,8,iulia negura,ROU,0:31:26.46
W,10000m,atlanta,1996,9,julia vaquero,ESP,0:31:27.07
W,10000m,atlanta,1996,10,sally barsosio,KEN,0:31:53.38
W,10000m,atlanta,1996,11,catherina mckiernan,IRL,0:32:00.38
W,10000m,atlanta,1996,12,annemari sandell,FIN,0:32:14.66
W,10000m,atlanta,1996,13,colleen de reuck,RSA,0:32:14.69
W,10000m,atlanta,1996,14,lyudmila petrova,RUS,0:32:25.89
W,10000m,atlanta,1996,15,mingxia wang,CHN,0:32:38.98
W,10000m,atlanta,1996,16,hiromi suzuki,JPN,0:32:43.39
W,10000m,atlanta,1996,17,susan elizabeth hobson,AUS,0:32:47.71
W,10000m,atlanta,1996,18,berhane adere,ETH,0:32:57.35
W,10000m,atlanta,1996,19,siju yang,CHN,0:33:15.29
M,marathon,atlanta,1996,1,josia thugwane,RSA,2:12:36.00
M,marathon,atlanta,1996,2,bong-ju lee,KOR,2:12:39.00
M,marathon,atlanta,1996,3,erick wainaina,KEN,2:12:44.00
M,marathon,atlanta,1996,4,martin fiz,ESP,2:13:20.00
M,marathon,atlanta,1996,5,richard david nerurkar,GBR,2:13:39.00
M,marathon,atlanta,1996,6,german silva martinez,MEX,2:14:29.00
M,marathon,atlanta,1996,7,stephen moneghetti,AUS,2:14:35.00
M,marathon,atlanta,1996,8,benjamin paredes,MEX,2:14:55.00
M,marathon,atlanta,1996,9,danilo goffi,ITA,2:15:08.00
M,marathon,atlanta,1996,10,luis antonio dos santos,BRA,2:15:55.00
M,marathon,atlanta,1996,11,carlos mario grisales,COL,2:15:56.00
M,marathon,atlanta,1996,12,yi-yong kim,KOR,2:16:17.00
M,marathon,atlanta,1996,13,tendai chimusasa,ZIM,2:16:31.00
M,marathon,atlanta,1996,14,antonio pinto,POR,2:16:41.00
M,marathon,atlanta,1996,15,dionicio ceron,MEX,2:16:48.00
M,marathon,atlanta,1996,16,willy kalombo,COD,2:17:01.00
M,marathon,atlanta,1996,17,leszek beblo,POL,2:17:04.00
M,marathon,atlanta,1996,18,alberto juzdado,ESP,2:17:24.00
M,marathon,atlanta,1996,19,hiromi taniguchi,JPN,2:17:26.00
M,marathon,atlanta,1996,20,salvatore bettiol,ITA,2:17:27.00
M,marathon,atlanta,1996,21,peter fonseca,CAN,2:17:28.00
M,marathon,atlanta,1996,22,rolando vera,ECU,2:17:40.00
M,marathon,atlanta,1996,23,rod de highden,AUS,2:17:42.00
M,marathon,atlanta,1996,24,jose luis molina,CRC,2:17:49.00
M,marathon,atlanta,1996,25,domingos castro,POR,2:18:03.00
M,marathon,atlanta,1996,26,tahar mansouri,TUN,2:18:06.00
M,marathon,atlanta,1996,27,lawrence peu,RSA,2:18:09.00
M,marathon,atlanta,1996,28,keith brantly,USA,2:18:17.00
M,marathon,atlanta,1996,29,thabiso ralekhetla,LES,2:18:26.00
M,marathon,atlanta,1996,30,hristo stefanov,BUL,2:18:29.00
M,marathon,atlanta,1996,31,robert kempainen,USA,2:18:38.00
M,marathon,atlanta,1996,32,harri johannes hanninen,FIN,2:18:41.00
M,marathon,atlanta,1996,33,gert thys,RSA,2:18:55.00
M,marathon,atlanta,1996,34,sean quilty,AUS,2:19:35.00
M,marathon,atlanta,1996,35,carey nelson,CAN,2:19:39.00
M,marathon,atlanta,1996,36,spyridon andriopoulos,GRE,2:19:41.00
M,marathon,atlanta,1996,37,oleg strizhakov,RUS,2:19:51.00
M,marathon,atlanta,1996,38,jung-ok kim,PRK,2:19:54.00
M,marathon,atlanta,1996,39,bruce deacon,CAN,2:19:56.00
M,marathon,atlanta,1996,40,jong-ok kim,PRK,2:20:19.00
M,marathon,atlanta,1996,41,mark coogan,USA,2:20:27.00
M,marathon,atlanta,1996,42,hussein ahmed salah,DJI,2:20:33.00
M,marathon,atlanta,1996,43,pyotro sarafyniuk,UKR,2:20:37.00
M,marathon,atlanta,1996,44,abdel kader el-mouaziz,MAR,2:20:39.00
M,marathon,atlanta,1996,45,albert van vlaanderen,NED,2:20:48.00
M,marathon,atlanta,1996,46,manuel matias,POR,2:20:58.00
M,marathon,atlanta,1996,47,vanderlei de lima,BRA,2:21:01.00
M,marathon,atlanta,1996,48,konrad waldemar dobler,GER,2:21:12.00
M,marathon,atlanta,1996,49,borislav devic,SCG,2:21:22.00
M,marathon,atlanta,1996,50,davide milesi,ITA,2:21:45.00
M,marathon,atlanta,1996,51,aleksandrs prokopčuks,LAT,2:21:50.00
M,marathon,atlanta,1996,52,lameck aguta,KEN,2:22:04.00
M,marathon,atlanta,1996,53,diego garcia,ESP,2:22:11.00
M,marathon,atlanta,1996,54,masaki oya,JPN,2:22:13.00
M,marathon,atlanta,1996,55,peter whitehead,GBR,2:22:37.00
M,marathon,atlanta,1996,56,ezequiel bitok,KEN,2:23:03.00
M,marathon,atlanta,1996,57,gi-sheng hsu,TPE,2:23:04.00
M,marathon,atlanta,1996,58,pavel loskutov,EST,2:23:14.00
M,marathon,atlanta,1996,59,ruben maza,VEN,2:23:24.00
M,marathon,atlanta,1996,60,steve brace,GBR,2:23:28.00
M,marathon,atlanta,1996,61,grzegorz gajdus,POL,2:23:41.00
M,marathon,atlanta,1996,62,isaac simelane,SWZ,2:23:43.00
M,marathon,atlanta,1996,63,nazirdin akylbekov,KGZ,2:23:59.00
M,marathon,atlanta,1996,64,anders szalkai,SWE,2:24:27.00
M,marathon,atlanta,1996,65,john mwathiwa,MAW,2:24:45.00
M,marathon,atlanta,1996,66,leonid shvetsov,RUS,2:24:49.00
M,marathon,atlanta,1996,67,eddy hellebuyck,BEL,2:25:04.00
M,marathon,atlanta,1996,68,ahmed adam salah,SUD,2:25:12.00
M,marathon,atlanta,1996,69,ikaji salim,TAN,2:25:29.00
M,marathon,atlanta,1996,70,pavelas fedorenko,LTU,2:25:41.00
M,marathon,atlanta,1996,71,miguel mallqui,PER,2:25:56.00
M,marathon,atlanta,1996,72,ethel hudson,INA,2:26:02.00
M,marathon,atlanta,1996,73,diamantino dos santos,BRA,2:26:53.00
M,marathon,atlanta,1996,74,tika bogati,NEP,2:27:04.00
M,marathon,atlanta,1996,75,ronnie holassie,TTO,2:27:20.00
